chr	start	end
chr7	99686390	99686878
chr7	99697247	99697671
chr7	99697950	99699647
chr7	99716554	99717037
chr7	99717190	99717578
chr7	99724531	99725757
chr7	99728652	99728832
chr7	99742113	99742312
chr7	99746289	99746752
chr7	99755855	99756439
chr7	99768917	99769535
chr7	99774756	99775919
chr7	99869004	99870155
chr7	99933267	99934072
chr7	99979250	99979721
chr7	100025653	100028553
chr7	100028756	100029160
chr7	100033281	100034254
chr7	100048051	100048339
chr7	100076528	100076754
chr7	100080527	100081595
chr7	100086144	100086684
chr7	100091236	100091577
chr7	100120422	100122063
chr7	100136276	100137473
chr7	100167227	100168126
chr7	100171294	100172256
chr7	100183222	100184626
chr7	100201671	100203616
chr7	100209659	100210640
chr7	100218608	100218724
chr7	100224301	100224524
chr7	100230683	100231262
chr7	100253743	100254192
chr7	100270911	100273991
chr7	100275892	100276193
chr7	100279738	100279989
chr7	100281631	100281780
chr7	100283987	100285138
chr7	100290975	100292267
chr7	100303056	100304045
chr7	100304466	100304800
chr7	100318166	100318669
chr7	100338529	100340495
chr7	100342928	100343112
chr7	100410497	100410746
chr7	100419982	100420299
chr7	100421340	100421504
chr7	100424355	100425850
chr7	100434936	100435194
chr7	100449831	100450608
chr7	100463359	100464128
chr7	100464767	100465407
chr7	100472244	100473394
chr7	100480538	100480639
chr7	100482660	100482993
chr7	100483424	100483982
chr7	100484481	100484816
chr7	100486784	100488270
chr7	100488773	100489103
chr7	100490017	100490350
chr7	100490899	100491730
chr7	100492239	100494046
chr7	100494191	100494942
chr7	100608794	100609978
chr7	100610291	100610616
chr7	100636197	100636279
chr7	100644089	100644199
chr7	100647366	100647567
chr7	100730771	100731552
chr7	100732148	100732498
chr7	100735215	100736095
chr7	100743789	100744030
chr7	100797595	100798376
chr7	100805909	100810053
chr7	100812993	100813337
chr7	100815504	100816083
chr7	100816641	100816914
chr7	100817779	100817965
chr7	100822496	100822754
chr7	100823108	100823758
chr7	100845105	100845727
chr7	100849607	100850185
chr7	100853641	100853808
chr7	100854897	100855184
chr7	100859493	100859730
chr7	100860331	100861521
chr7	100875587	100876089
chr7	100883116	100883250
chr7	100883411	100883554
chr7	100887300	100888478
chr7	100895203	100895806
chr7	100913096	100913240
chr7	100921888	100921994
chr7	100942891	100943743
chr7	100946037	100946794
chr7	100951557	100952295
chr7	100952547	100952803
chr7	100964758	100965202
chr7	100991947	100992178
chr7	101001889	101003451
chr7	101005846	101007444
chr7	101129904	101130032
chr7	101207796	101208185
chr7	101331711	101331838
chr7	101343510	101343600
chr7	101361425	101361726
chr7	101386592	101387088
chr7	101398108	101398450
chr7	101457419	101457881
chr7	101458307	101459252
chr7	101459419	101461241
chr7	101468709	101468884
chr7	101499962	101500444
chr7	101508963	101509202
chr7	101512895	101513150
chr7	101517801	101517987
chr7	101546960	101547102
chr7	101556159	101556379
chr7	101556527	101557044
chr7	101559426	101559626
chr7	101559888	101560369
chr7	101571203	101571304
chr7	101596131	101596384
chr7	101603298	101603499
chr7	101615743	101616106
chr7	101630562	101630970
chr7	101662111	101662373
chr7	101712087	101712432
chr7	101723510	101723589
chr7	101723768	101723983
chr7	101754774	101754911
chr7	101762538	101762655
chr7	101789685	101789779
chr7	101813864	101814151
chr7	101829283	101829406
chr7	101838672	101839682
chr7	101840359	101840906
chr7	101842433	101842813
chr7	101842985	101843310
chr7	101844881	101845417
chr7	101846993	101847101
chr7	101847586	101847740
chr7	101848313	101848791
chr7	101849376	101849575
chr7	101870695	101870905
chr7	101882646	101882962
chr7	101891751	101892635
chr7	101901578	101901766
chr7	101929553	101931074
chr7	101936380	101936532
chr7	101943827	101944526
chr7	101961459	101962209
chr7	101988815	101989021
chr7	102004236	102005103
chr7	102036293	102037401
chr7	102073539	102074335
chr7	102087064	102087756
chr7	102097977	102098323
chr7	102104849	102105841
chr7	102109047	102109495
chr7	102118880	102119590
chr7	102134159	102134353
chr7	102134688	102135815
chr7	102152341	102152603
chr7	102157884	102158497
chr7	102201204	102201377
chr7	102212543	102213247
chr7	102233328	102233522
chr7	102233907	102234984
chr7	102251509	102251756
chr7	102256831	102257490
chr7	102300288	102300470
chr7	102311632	102312320
chr7	102329146	102329432
chr7	102329817	102330846
chr7	102389239	102390178
chr7	102613899	102614413
chr7	102674766	102675025
chr7	102715107	102716365
chr7	102789435	102790299
chr7	102914616	102914906
chr7	102915393	102915599
chr7	102920337	102921212
chr7	102921398	102921515
chr7	102937788	102938326
chr7	102984617	102985357
chr7	102988212	102988368
chr7	103085679	103086941
chr7	103629120	103631138
chr7	103713262	103713408
chr7	103848079	103848836
chr7	103968598	103970013
chr7	104203814	104204004
chr7	104308436	104309390
chr7	104350246	104350527
chr7	104580625	104580946
chr7	104581569	104581791
chr7	104624085	104624849
chr7	104653009	104655644
chr7	104869094	104869296
chr7	104885078	104885377
chr7	104941783	104941979
chr7	105028316	105029086
chr7	105029219	105029897
chr7	105051071	105052064
chr7	105161878	105162890
chr7	105172520	105172992
chr7	105221785	105222050
chr7	105222716	105223841
chr7	105254279	105254365
chr7	105254528	105254627
chr7	105254831	105255087
chr7	105279529	105279618
chr7	105319458	105319565
chr7	105331093	105331326
chr7	105332232	105332328
chr7	105337391	105337817
chr7	105460112	105460266
chr7	105516882	105517964
chr7	105596277	105596720
chr7	105650055	105650222
chr7	105752183	105753209
chr7	105753487	105753625
chr7	105924651	105926330
chr7	106300403	106301574
chr7	106508080	106509083
chr7	106682067	106682171
chr7	106682841	106683292
chr7	106684837	106686043
chr7	106808791	106810550
chr7	107203905	107204007
chr7	107204135	107204829
chr7	107220189	107220456
chr7	107220609	107221143
chr7	107292743	107292779
chr7	107301146	107302417
chr7	107383721	107385205
chr7	107488169	107488921
chr7	107531499	107531984
chr7	107641847	107642742
chr7	107642993	107644125
chr7	107895776	107896513
chr7	108095409	108097207
chr7	108166305	108167078
chr7	108209569	108211142
chr7	108297846	108298029
chr7	110203268	110203568
chr7	110352722	110353040
chr7	110889251	110889550
chr7	111085812	111086129
chr7	111202038	111202668
chr7	111221092	111221196
chr7	111222144	111222323
chr7	111249522	111250640
chr7	111368367	111368890
chr7	111603351	111603628
chr7	111845410	111847135
chr7	112031392	112032156
chr7	112090161	112091509
chr7	112191261	112192105
chr7	112337394	112337957
chr7	112430028	112430754
chr7	112562159	112562781
chr7	112579252	112580312
chr7	112657321	112657760
chr7	112725920	112726050
chr7	112726574	112726661
chr7	112758656	112758754
chr7	112903451	112903728
chr7	113127451	113127595
chr7	113233408	113233772
chr7	113383057	113383382
chr7	113421830	113422155
chr7	113716129	113716287
chr7	113716927	113717272
chr7	113723025	113724043
chr7	113724456	113728031
chr7	114025824	114026177
chr7	114561797	114562303
chr7	114562437	114563194
chr7	114670815	114671033
chr7	114813558	114813692
chr7	115117424	115117743
chr7	115430099	115430290
chr7	115821269	115821407
chr7	115822088	115822480
chr7	115850476	115851563
chr7	116049015	116049279
chr7	116139414	116140592
chr7	116164633	116166859
chr7	116278355	116278975
chr7	116311865	116313003
chr7	116364235	116364497
chr7	116502466	116503485
chr7	116593158	116593279
chr7	116593455	116594695
chr7	116638112	116638513
chr7	116962313	116963764
chr7	116963961	116964801
chr7	117067245	117067806
chr7	117119195	117120238
chr7	117512418	117513960
chr7	117823688	117824486
chr7	117854191	117854722
chr7	117864738	117864929
chr7	118498725	118499075
chr7	119226901	119227090
chr7	119590451	119590833
chr7	119591682	119591919
chr7	119912508	119912725
chr7	119912874	119914284
chr7	119914655	119915619
chr7	120496827	120497009
chr7	120497167	120498221
chr7	120590468	120591399
chr7	120700053	120700386
chr7	120701009	120701152
chr7	120968948	120970744
chr7	121035852	121036652
chr7	121512962	121513906
chr7	121783536	121784674
chr7	121878628	121878905
chr7	121924647	121924947
chr7	121939797	121940649
chr7	121941999	121942295
chr7	121942490	121942604
chr7	121943287	121943400
chr7	121943766	121944707
chr7	121945238	121946625
chr7	121946871	121947394
chr7	121950271	121951057
chr7	121951912	121952046
chr7	121955185	121955863
chr7	121956319	121956959
chr7	121957116	121957342
chr7	122321450	122321547
chr7	122525792	122527120
chr7	123090995	123091214
chr7	123168048	123168260
chr7	123172762	123173171
chr7	123174473	123175263
chr7	123197339	123198067
chr7	123388438	123389780
chr7	123403291	123403742
chr7	123672032	123673791
chr7	124120610	124121136
chr7	124387023	124387327
chr7	124404208	124405205
chr7	124405461	124406434
chr7	124569644	124570193
chr7	124625241	124625408
chr7	124821712	124821897
chr7	126446256	126446521
chr7	126446731	126447055
chr7	126891222	126893289
chr7	126893685	126894287
chr7	126987706	126988194
chr7	127031741	127032577
chr7	127032704	127033546
chr7	127225047	127225907
chr7	127227813	127229259
chr7	127260350	127260573
chr7	127291375	127292807
chr7	127320143	127320781
chr7	127669024	127669593
chr7	127670461	127672106
chr7	127672258	127673106
chr7	127743625	127744658
chr7	127774800	127774992
chr7	127775693	127776463
chr7	127792027	127792175
chr7	127806678	127807555
chr7	127807728	127808829
chr7	127841294	127841841
chr7	127880800	127881376
chr7	127910945	127912219
chr7	127912346	127912529
chr7	127983655	127984097
chr7	127990996	127992617
chr7	128001282	128002120
chr7	128045611	128046299
chr7	128049590	128050489
chr7	128094756	128094845
chr7	128095571	128096176
chr7	128102970	128103809
chr7	128116707	128117313
chr7	128170611	128171328
chr7	128171479	128172461
chr7	128216687	128217630
chr7	128292804	128293263
chr7	128293565	128293834
chr7	128293983	128294173
chr7	128294382	128294860
chr7	128329026	128329878
chr7	128337504	128337825
chr7	128379140	128380018
chr7	128430626	128431924
chr7	128470260	128471571
chr7	128482342	128482917
chr7	128485007	128485144
chr7	128489475	128489567
chr7	128494081	128494310
chr7	128494564	128494731
chr7	128502665	128503305
chr7	128509253	128510161
chr7	128530703	128531650
chr7	128550300	128550904
chr7	128555410	128556651
chr7	128577458	128578976
chr7	128694417	128695358
chr7	128696069	128696206
chr7	128766386	128767962
chr7	128784053	128784231
chr7	128784399	128785084
chr7	128808991	128809459
chr7	128828198	128829437
chr7	128855766	128856568
chr7	128864355	128865812
chr7	129073818	129074995
chr7	129116051	129116910
chr7	129142032	129143039
chr7	129172011	129172403
chr7	129251203	129252431
chr7	129303112	129303835
chr7	129402286	129402871
chr7	129418189	129423339
chr7	129424455	129425858
chr7	129464933	129465055
chr7	129465217	129466098
chr7	129592066	129592880
chr7	129690994	129691327
chr7	129710133	129710687
chr7	129780503	129781529
chr7	129792934	129793173
chr7	129845000	129845425
chr7	129869921	129870261
chr7	129870848	129871020
chr7	129912543	129913334
chr7	130021593	130021809
chr7	130080481	130081241
chr7	130126042	130126781
chr7	130130213	130131521
chr7	130131676	130133112
chr7	130274649	130276695
chr7	130353007	130353980
chr7	130417954	130419068
chr7	130419377	130419487
chr7	130582030	130582290
chr7	130606336	130606560
chr7	130626389	130626588
chr7	130743574	130743882
chr7	130790405	130791970
chr7	130792193	130792840
chr7	130792978	130793112
chr7	130794735	130795010
chr7	131012337	131013404
chr7	131240367	131241842
chr7	131242754	131243007
chr7	131440678	131440877
chr7	131593994	131594450
chr7	131630267	131630497
chr7	132192804	132192894
chr7	132260226	132260298
chr7	132260480	132262499
chr7	132299631	132300206
chr7	132582676	132582878
chr7	132583388	132583742
chr7	132668979	132670593
chr7	132766575	132767084
chr7	132861906	132862473
chr7	132937650	132937813
chr7	133108530	133108671
chr7	133579856	133580056
chr7	133811775	133812509
chr7	134001243	134001983
chr7	134117115	134117362
chr7	134143121	134144064
chr7	134331219	134331802
chr7	134516595	134516828
chr7	134576303	134576417
chr7	134632370	134632533
chr7	134671137	134671945
chr7	134854976	134855853
chr7	134856273	134856594
chr7	134866863	134867136
chr7	134895821	134896756
chr7	134918360	134918674
chr7	134931106	134931471
chr7	134932526	134932690
chr7	135194406	135195762
chr7	135242453	135243571
chr7	135346837	135347731
chr7	135412196	135412408
chr7	135661857	135662302
chr7	135697543	135697697
chr7	136104633	136104891
chr7	136465251	136465400
chr7	136516037	136516315
chr7	136553425	136556295
chr7	136657612	136658287
chr7	136849123	136849323
chr7	136866458	136866699
chr7	136952873	136953132
chr7	137028210	137028512
chr7	137230825	137230933
chr7	137531184	137532441
chr7	137686332	137687262
chr7	137807065	137807568
chr7	137830804	137831008
chr7	137831963	137832136
chr7	138088978	138089282
chr7	138125332	138125485
chr7	138144675	138146084
chr7	138221728	138222007
chr7	138348802	138349756
chr7	138402881	138403423
chr7	138435365	138435490
chr7	138435862	138436265
chr7	138552750	138552847
chr7	138554306	138554498
chr7	138601683	138603330
chr7	138603489	138603744
chr7	138665376	138667041
chr7	138720001	138721020
chr7	138785668	138786235
chr7	138793114	138795006
chr7	138818423	138818599
chr7	138909759	138911233
chr7	138915457	138917215
chr7	139024981	139025503
chr7	139025820	139026527
chr7	139043924	139045394
chr7	139167506	139168633
chr7	139184851	139184989
chr7	139187160	139187276
chr7	139204863	139205666
chr7	139207971	139209234
chr7	139226826	139227331
chr7	139256124	139256381
chr7	139256574	139256663
chr7	139256997	139257116
chr7	139257489	139257951
chr7	139320359	139320546
chr7	139333260	139333534
chr7	139416068	139416583
chr7	139476328	139476449
chr7	139476609	139478642
chr7	139650547	139650656
chr7	139657359	139657672
chr7	139762016	139763181
chr7	139814092	139814872
chr7	139875289	139876522
chr7	139876655	139877680
chr7	139929679	139931507
chr7	139971203	139971621
chr7	139992357	139992659
chr7	140061505	140063002
chr7	140097947	140098462
chr7	140130950	140131633
chr7	140135248	140135621
chr7	140178219	140179451
chr7	140218068	140218166
chr7	140227201	140227345
chr7	140239543	140239811
chr7	140339918	140341307
chr7	140372598	140373691
chr7	140396463	140397333
chr7	140463009	140463163
chr7	140623924	140625068
chr7	140655856	140656034
chr7	140656872	140657162
chr7	140713965	140714023
chr7	140714419	140715104
chr7	140732559	140732769
chr7	140767423	140767790
chr7	140771243	140772072
chr7	140772392	140774561
chr7	141211585	141212062
chr7	141251014	141251484
chr7	141385192	141385386
chr7	141401073	141401294
chr7	141401433	141402208
chr7	141431523	141431653
chr7	141438068	141438368
chr7	141501494	141501792
chr7	141626143	141626460
chr7	141685611	141685778
chr7	142370479	142370599
chr7	142490910	142491229
chr7	142494326	142495249
chr7	142551941	142553143
chr7	142561847	142562155
chr7	142705175	142705246
chr7	142960416	142961103
chr7	142984992	142986057
chr7	143042585	143042865
chr7	143058752	143060157
chr7	143077396	143079434
chr7	143105701	143106020
chr7	143120462	143120574
chr7	143121542	143121865
chr7	143208066	143208949
chr7	143268803	143268924
chr7	143317155	143317457
chr7	143317569	143318219
chr7	143318389	143318658
chr7	143533224	143533477
chr7	143533631	143534292
chr7	143534437	143534692
chr7	143579588	143580119
chr7	143582161	143582611
chr7	143598589	143599427
chr7	143880502	143880595
chr7	143892458	143893110
chr7	143966370	143966479
chr7	143991038	143991690
chr7	144052154	144052768
chr7	144100543	144101097
chr7	144347591	144347850
chr7	144531951	144532153
chr7	144532336	144532677
chr7	144532805	144533250
chr7	145021328	145021492
chr7	145057782	145058178
chr7	145394516	145394976
chr7	145716345	145716625
chr7	145740788	145740913
chr7	145812788	145814187
chr7	145945193	145945836
chr7	146484471	146484682
chr7	146603042	146603260
chr7	147499027	147499740
chr7	147545387	147545614
chr7	148036419	148037017
chr7	148061150	148061262
chr7	148062012	148062145
chr7	148123399	148123708
chr7	148142639	148143203
chr7	148334317	148334653
chr7	148395215	148397232
chr7	148479973	148480505
chr7	148497907	148498006
chr7	148498614	148498751
chr7	148580317	148582047
chr7	148637845	148638325
chr7	148646232	148646581
chr7	148663951	148664148
chr7	148679777	148680134
chr7	148680311	148680558
chr7	148701043	148701170
chr7	148725078	148726208
chr7	148735812	148736139
chr7	148762532	148763093
chr7	148767904	148769191
chr7	148787461	148788744
chr7	148801216	148802271
chr7	148822673	148824229
chr7	148844099	148845541
chr7	148876443	148876557
chr7	148892481	148893232
chr7	148904131	148904989
chr7	148921022	148922381
chr7	148922910	148923170
chr7	148936646	148937320
chr7	148958902	148959892
chr7	148963638	148963798
chr7	148977035	148977233
chr7	148978820	148979347
chr7	148982150	148982676
chr7	148991764	148992168
chr7	149112239	149113015
chr7	149119104	149119746
chr7	149119905	149120428
chr7	149120570	149120794
chr7	149128267	149128399
chr7	149128563	149130052
chr7	149156608	149158268
chr7	149171408	149172145
chr7	149191229	149191529
chr7	149194145	149195276
chr7	149250806	149252366
chr7	149321232	149322268
chr7	149322794	149323026
chr7	149388475	149388552
chr7	149389631	149389943
chr7	149410745	149412352
chr7	149416771	149416946
chr7	149461552	149463418
chr7	149468755	149469112
chr7	149469502	149470445
chr7	149470688	149471055
chr7	149484829	149485043
chr7	149487331	149487718
chr7	149535293	149536004
chr7	149558035	149559031
chr7	149570384	149571390
chr7	149731024	149731154
chr7	149732531	149733162
chr7	149733824	149734177
chr7	149734402	149734717
chr7	149734870	149735037
chr7	149735745	149736301
chr7	149736480	149736565
chr7	149736767	149737136
chr7	149739488	149739609
chr7	149744403	149744955
chr7	149745078	149745178
chr7	149745375	149746470
chr7	149808819	149809216
chr7	149895123	149896175
chr7	149916573	149918249
chr7	149966048	149966658
chr7	149978451	149979336
chr7	150020036	150020951
chr7	150037572	150039019
chr7	150065425	150066330
chr7	150068787	150070082
chr7	150075981	150076443
chr7	150076559	150077088
chr7	150093729	150095341
chr7	150101757	150102962
chr7	150104737	150105486
chr7	150110016	150110246
chr7	150118255	150118369
chr7	150119055	150119167
chr7	150139870	150140209
chr7	150145348	150145654
chr7	150147917	150148000
chr7	150174507	150174658
chr7	150210730	150210810
chr7	150417246	150417996
chr7	150496881	150498430
chr7	150554452	150555058
chr7	150595697	150595807
chr7	150644519	150644926
chr7	150648062	150648891
chr7	150649632	150649928
chr7	150652913	150653036
chr7	150655156	150655698
chr7	150671599	150672354
chr7	150674706	150675855
chr7	150676229	150676557
chr7	150705720	150706130
chr7	150710282	150711314
chr7	150715096	150716423
chr7	150724936	150725974
chr7	150746032	150746365
chr7	150748059	150748507
chr7	150753988	150754216
chr7	150754662	150755573
chr7	150756322	150757608
chr7	150759070	150759221
chr7	150759431	150760258
chr7	150763533	150763984
chr7	150768247	150768577
chr7	150773285	150773426
chr7	150777366	150778928
chr7	150779522	150780799
chr7	150783166	150784924
chr7	150801087	150801507
chr7	150801705	150801814
chr7	150811333	150812908
chr7	150815328	150815485
chr7	150817103	150817717
chr7	150818113	150818896
chr7	150819519	150819764
chr7	150819920	150820957
chr7	150822703	150823484
chr7	150828219	150828331
chr7	150828552	150828621
chr7	150864061	150865504
chr7	150869814	150870272
chr7	150870774	150872037
chr7	150878243	150878465
chr7	150901621	150901949
chr7	150923916	150924957
chr7	150929352	150930477
chr7	150932258	150932590
chr7	150934730	150935192
chr7	150942352	150943009
chr7	150945397	150946496
chr7	150948704	150949298
chr7	150974133	150974536
chr7	151000607	151001030
chr7	151038594	151039137
chr7	151073465	151074014
chr7	151077023	151077426
chr7	151078523	151079537
chr7	151087656	151087981
chr7	151088194	151088304
chr7	151091634	151092196
chr7	151092759	151093121
chr7	151106245	151108161
chr7	151137024	151137203
chr7	151145263	151145976
chr7	151157137	151157256
chr7	151215263	151218150
chr7	151300200	151300706
chr7	151328628	151330173
chr7	151372633	151372779
chr7	151401929	151402080
chr7	151411409	151411538
chr7	151421756	151422192
chr7	151433072	151433368
chr7	151442340	151442541
chr7	151453891	151454114
chr7	151479999	151480332
chr7	151489939	151490655
chr7	151491524	151491612
chr7	151493568	151493868
chr7	151504740	151505131
chr7	151506010	151506110
chr7	151527251	151527351
chr7	151542024	151542130
chr7	151542472	151542823
chr7	151546227	151546326
chr7	151548036	151548154
chr7	151553446	151553870
chr7	151565616	151565780
chr7	151572519	151575365
chr7	151591971	151592236
chr7	151599583	151599787
chr7	151722370	151723231
chr7	151804929	151805350
chr7	151826160	151826766
chr7	151828389	151828834
chr7	152063892	152064039
chr7	152131629	152132088
chr7	152132248	152132361
chr7	152132511	152134070
chr7	152160459	152162114
chr7	152212465	152212645
chr7	152235948	152236364
chr7	152282310	152284212
chr7	152372897	152373422
chr7	152385783	152385954
chr7	152426469	152426673
chr7	152427382	152427888
chr7	152433700	152433938
chr7	152456645	152457506
chr7	152524753	152525582
chr7	152532675	152532818
chr7	152537436	152538024
chr7	152549156	152549326
chr7	152551651	152551889
chr7	152559095	152559346
chr7	152564050	152564121
chr7	152564332	152564529
chr7	152591133	152592011
chr7	152592753	152592852
chr7	152600533	152600924
chr7	152621943	152623336
chr7	152716678	152716813
chr7	152717055	152717190
chr7	152788741	152788845
chr7	153011747	153013118
chr7	153108670	153108842
chr7	153109103	153111119
chr7	153287557	153287754
chr7	153445222	153446890
chr7	153540190	153540366
chr7	153583365	153585661
chr7	153586130	153586274
chr7	153685860	153686253
chr7	153748431	153749496
chr7	153749688	153749804
chr7	153749949	153750512
chr7	153755398	153755813
chr7	153757121	153757662
chr7	153758880	153759429
chr7	154002011	154002690
chr7	154003215	154003336
chr7	154087975	154088272
chr7	154451991	154455853
chr7	154469958	154470341
chr7	154473223	154473361
chr7	154540280	154540380
chr7	154542087	154542349
chr7	154585407	154586337
chr7	154632540	154632672
chr7	154633578	154633696
chr7	154667546	154667853
chr7	154684051	154684703
chr7	154684893	154685874
chr7	154689912	154690257
chr7	154698534	154699007
chr7	154705076	154705201
chr7	154705727	154706907
chr7	154794018	154794555
chr7	154794671	154795801
chr7	154861872	154862443
chr7	154862707	154863246
chr7	154888520	154888927
chr7	154958567	154958662
chr7	154959009	154959116
chr7	154997022	154998213
chr7	155006210	155006674
chr7	155010884	155011062
chr7	155017963	155018258
chr7	155019270	155019558
chr7	155023011	155023322
chr7	155024704	155024840
chr7	155025425	155025704
chr7	155049476	155049674
chr7	155059312	155059511
chr7	155079295	155079387
chr7	155080028	155080128
chr7	155088144	155090275
chr7	155090738	155091025
chr7	155130407	155131017
chr7	155137493	155137929
chr7	155142361	155143468
chr7	155150697	155150891
chr7	155151225	155151471
chr7	155159350	155161074
chr7	155164294	155166274
chr7	155166529	155167855
chr7	155170657	155170913
chr7	155174002	155175222
chr7	155177969	155178165
chr7	155190304	155190479
chr7	155190670	155191502
chr7	155201833	155202013
chr7	155202186	155202308
chr7	155206468	155206569
chr7	155207089	155207265
chr7	155241413	155244358
chr7	155246449	155247857
chr7	155249398	155249802
chr7	155249961	155250205
chr7	155250337	155252818
chr7	155255116	155255312
chr7	155258259	155258450
chr7	155258646	155260155
chr7	155260336	155261404
chr7	155264170	155264572
chr7	155275371	155275471
chr7	155276134	155276189
chr7	155276379	155276837
chr7	155283091	155283486
chr7	155283770	155283916
chr7	155284079	155284305
chr7	155286641	155287132
chr7	155289582	155290279
chr7	155301697	155301938
chr7	155302286	155303248
chr7	155325570	155326529
chr7	155333337	155333453
chr7	155348079	155348193
chr7	155350069	155350242
chr7	155353413	155353885
chr7	155366336	155366679
chr7	155369092	155369442
chr7	155394872	155395122
chr7	155436429	155436569
chr7	155436713	155437991
chr7	155503961	155504266
chr7	155555861	155556041
chr7	155556590	155556933
chr7	155567553	155567853
chr7	155571834	155572084
chr7	155573655	155574004
chr7	155574206	155574438
chr7	155579920	155580393
chr7	155580742	155580881
chr7	155581409	155581865
chr7	155582710	155582895
chr7	155584193	155584344
chr7	155589124	155589970
chr7	155592304	155592510
chr7	155595568	155596998
chr7	155597360	155597502
chr7	155597648	155598013
chr7	155598179	155599906
chr7	155600912	155602335
chr7	155602482	155603482
chr7	155603862	155604093
chr7	155604399	155605096
chr7	155613253	155613463
chr7	155616192	155616424
chr7	155623734	155624466
chr7	155633268	155633521
chr7	155636072	155636185
chr7	155639790	155640151
chr7	155640467	155640815
chr7	155674689	155674942
chr7	155679058	155679790
chr7	155714844	155715217
chr7	155738543	155739170
chr7	155744389	155744576
chr7	155790277	155790534
chr7	155790795	155791409
chr7	155796939	155797697
chr7	155828243	155828364
chr7	155832831	155833029
chr7	155834039	155834141
chr7	155853092	155853861
chr7	155855632	155856338
chr7	155867488	155868241
chr7	155897808	155898591
chr7	155900488	155900932
chr7	155915443	155915650
chr7	155916265	155916365
chr7	155916870	155917247
chr7	155920020	155920510
chr7	155946908	155948623
chr7	155970260	155970314
chr7	155970973	155971273
chr7	155996307	155996642
chr7	156025836	156026130
chr7	156111333	156111469
chr7	156139309	156139470
chr7	156140624	156140807
chr7	156157689	156157872
chr7	156159650	156159787
chr7	156181925	156182302
chr7	156190015	156190146
chr7	156259190	156259298
chr7	156263869	156263965
chr7	156296799	156297439
chr7	156309308	156309388
chr7	156315498	156315884
chr7	156316268	156316729
chr7	156336566	156336717
chr7	156363797	156364119
chr7	156371364	156371629
chr7	156400127	156400713
chr7	156409002	156409852
chr7	156432473	156434043
chr7	156464340	156464512
chr7	156467814	156468015
chr7	156469081	156469183
chr7	156665713	156666081
chr7	156666721	156667101
chr7	156685055	156686510
chr7	156701794	156701896
chr7	156707893	156708187
chr7	156714562	156714679
chr7	156733327	156734734
chr7	156735349	156736058
chr7	156741514	156741900
chr7	156742271	156743486
chr7	156754559	156755184
chr7	156756306	156756624
chr7	156760913	156761271
chr7	156783364	156783540
chr7	156786077	156786280
chr7	156792319	156792953
chr7	156793084	156793412
chr7	156795124	156795741
chr7	156796453	156797544
chr7	156797722	156799328
chr7	156801488	156804450
chr7	156810485	156812349
chr7	156812906	156813086
chr7	156813393	156814862
chr7	156832385	156832962
chr7	156836773	156836897
chr7	156837017	156837161
chr7	156837680	156837873
chr7	156870882	156871340
chr7	156880512	156880776
chr7	156889028	156889335
chr7	156889740	156889841
chr7	156913155	156913297
chr7	156917419	156917786
chr7	156931170	156932749
chr7	157041369	157041447
chr7	157051941	157052100
chr7	157053037	157053154
chr7	157058124	157058395
chr7	157071846	157072846
chr7	157083381	157083664
chr7	157084294	157084683
chr7	157084832	157086200
chr7	157092688	157093518
chr7	157106488	157106865
chr7	157129015	157130362
chr7	157174473	157174609
chr7	157180005	157180128
chr7	157185271	157185404
chr7	157189721	157190358
chr7	157192943	157193410
chr7	157195556	157195809
chr7	157199609	157200048
chr7	157200403	157200914
chr7	157201535	157201730
chr7	157201945	157203755
chr7	157203949	157204705
chr7	157204960	157205267
chr7	157205441	157205866
chr7	157206935	157207338
chr7	157208758	157209322
chr7	157209531	157209696
chr7	157211026	157211701
chr7	157215002	157215233
chr7	157216690	157216922
chr7	157218645	157218761
chr7	157219116	157219810
chr7	157224866	157225578
chr7	157225802	157225887
chr7	157227064	157227322
chr7	157233128	157233248
chr7	157233938	157236412
chr7	157255177	157255275
chr7	157257939	157258885
chr7	157259857	157260023
chr7	157260189	157260525
chr7	157260969	157261489
chr7	157261645	157261918
chr7	157262118	157263459
chr7	157275984	157276045
chr7	157276278	157276545
chr7	157277336	157277599
chr7	157280335	157280814
chr7	157281167	157281318
chr7	157289303	157289587
chr7	157291076	157291680
chr7	157291897	157292038
chr7	157293521	157294606
chr7	157306196	157306367
chr7	157306483	157306610
chr7	157314021	157314497
chr7	157314632	157314747
chr7	157314919	157315300
chr7	157318256	157318804
chr7	157319169	157319756
chr7	157320095	157320219
chr7	157320369	157320650
chr7	157322631	157322796
chr7	157322992	157323102
chr7	157323392	157323548
chr7	157332082	157332547
chr7	157332857	157333090
chr7	157333405	157334353
chr7	157334648	157334868
chr7	157335090	157335234
chr7	157335467	157335655
chr7	157336864	157337089
chr7	157338459	157338705
chr7	157340412	157340613
chr7	157341507	157341887
chr7	157342486	157342807
chr7	157345090	157345280
chr7	157345452	157346409
chr7	157346656	157347122
chr7	157347366	157347855
chr7	157350853	157350998
chr7	157353110	157353233
chr7	157355406	157356281
chr7	157357712	157357933
chr7	157360943	157361806
chr7	157362076	157362173
chr7	157366944	157367161
chr7	157367336	157367652
chr7	157369188	157369713
chr7	157369884	157370048
chr7	157370234	157371268
chr7	157374637	157374841
chr7	157377659	157377814
chr7	157381025	157381369
chr7	157384555	157384609
chr7	157385095	157385870
chr7	157386831	157387605
chr7	157389681	157389872
