chr	start	end
chr5	105098032	105098206
chr5	105122815	105123273
chr5	105124037	105124897
chr5	105146178	105146429
chr5	105164904	105165016
chr5	105203890	105203988
chr5	105218650	105218950
chr5	105239072	105239483
chr5	105255971	105256293
chr5	105309522	105309632
chr5	105322794	105323377
chr5	105338033	105338242
chr5	105344231	105344432
chr5	105350314	105351360
chr5	105353235	105353708
chr5	105355796	105355945
chr5	105451173	105451467
chr5	105472241	105472746
chr5	105522225	105522626
chr5	105542480	105542663
chr5	105807681	105807910
chr5	105817882	105818094
chr5	105844461	105845400
chr5	105847305	105847425
chr5	105848367	105848728
chr5	105850123	105850302
chr5	105852207	105852618
chr5	105853129	105853649
chr5	105909056	105910370
chr5	105914170	105914329
chr5	105924371	105924475
chr5	105948029	105948894
chr5	105957213	105957375
chr5	106008512	106008666
chr5	106035885	106036061
chr5	106036409	106036962
chr5	106037154	106037202
chr5	106108150	106108273
chr5	106128381	106129851
chr5	106130142	106130277
chr5	106132887	106133088
chr5	106134669	106134924
chr5	106136475	106136610
chr5	106153315	106153501
chr5	106154905	106155058
chr5	106157132	106157376
chr5	106157759	106158291
chr5	106160866	106161454
chr5	106185363	106185677
chr5	106187076	106187194
chr5	106188598	106188792
chr5	106190159	106190521
chr5	106226615	106226768
chr5	106227007	106227313
chr5	106235055	106235255
chr5	106240433	106241187
chr5	106241359	106242252
chr5	106242376	106242977
chr5	106259728	106260078
chr5	106284308	106284508
chr5	106292541	106292711
chr5	106295595	106295899
chr5	106305460	106306433
chr5	106364728	106364813
chr5	106380596	106380889
chr5	106381036	106381145
chr5	106390944	106391097
chr5	106403177	106403324
chr5	106403968	106404174
chr5	106404605	106404932
chr5	106406904	106407286
chr5	106407475	106407605
chr5	106432592	106432705
chr5	106433540	106433711
chr5	106452391	106452541
chr5	106467173	106467622
chr5	106477191	106477290
chr5	106560347	106560429
chr5	106610937	106611356
chr5	106629676	106629983
chr5	106630308	106630716
chr5	106633876	106634036
chr5	106751761	106751965
chr5	106770371	106770750
chr5	106792835	106793013
chr5	106805960	106806082
chr5	106815223	106815352
chr5	106815955	106816230
chr5	106848109	106848165
chr5	106866112	106866288
chr5	106877305	106877615
chr5	106880880	106881149
chr5	106882479	106882925
chr5	106886168	106886904
chr5	106887122	106888653
chr5	106888970	106889896
chr5	106892661	106893149
chr5	106893536	106894045
chr5	106894466	106895864
chr5	106896327	106896682
chr5	106898204	106898400
chr5	106898624	106899211
chr5	106899558	106900096
chr5	106924367	106924416
chr5	106989413	106989937
chr5	106990223	106990525
chr5	107003165	107003965
chr5	107065602	107065883
chr5	107066088	107066334
chr5	107124954	107125869
chr5	107186530	107187279
chr5	107231445	107231923
chr5	107232167	107232285
chr5	107244818	107244930
chr5	107254344	107254652
chr5	107354803	107355365
chr5	107393132	107394177
chr5	107469887	107470006
chr5	107684820	107685309
chr5	107686362	107686632
chr5	107717478	107718683
chr5	107760085	107760477
chr5	107788547	107789034
chr5	107832344	107832914
chr5	107862272	107862428
chr5	107866861	107867373
chr5	107963783	107964379
chr5	107980930	107981135
chr5	108008050	108008192
chr5	108026335	108027037
chr5	108048959	108049131
chr5	108116960	108117163
chr5	108117318	108117430
chr5	108150175	108151025
chr5	108152282	108153095
chr5	108153706	108155000
chr5	108155130	108155582
chr5	108155767	108155944
chr5	108156230	108156318
chr5	108259186	108259348
chr5	108297298	108298407
chr5	108329404	108330442
chr5	108415316	108416642
chr5	108430211	108430597
chr5	108433316	108433486
chr5	108494557	108495246
chr5	108561023	108562351
chr5	108697727	108698349
chr5	108698607	108698905
chr5	108741426	108742230
chr5	108795567	108797103
chr5	108797935	108798530
chr5	108863050	108863676
chr5	108877686	108877967
chr5	108890037	108890605
chr5	108931493	108931752
chr5	108978545	108979388
chr5	109058447	109059071
chr5	109089587	109090081
chr5	109098159	109098496
chr5	109106657	109106844
chr5	109115569	109115682
chr5	109123003	109124151
chr5	109134133	109134385
chr5	109203819	109204184
chr5	109293885	109294410
chr5	109309672	109309910
chr5	109315515	109315596
chr5	109332313	109332735
chr5	109480085	109480498
chr5	109535852	109535979
chr5	109540208	109540368
chr5	109551800	109552473
chr5	109575079	109576034
chr5	109589714	109589869
chr5	109633749	109633928
chr5	109708593	109708778
chr5	109979068	109980036
chr5	109980384	109980632
chr5	109980783	109980992
chr5	109981762	109982113
chr5	109983909	109987038
chr5	109987233	109988193
chr5	110021393	110021697
chr5	110074154	110074619
chr5	110119713	110119917
chr5	110154253	110154757
chr5	110157246	110157461
chr5	110158846	110159249
chr5	110180562	110180776
chr5	110225104	110225251
chr5	110320436	110320821
chr5	110323070	110323517
chr5	110329625	110329806
chr5	110330532	110330851
chr5	110332182	110332736
chr5	110334458	110334615
chr5	110334805	110336513
chr5	110364896	110365122
chr5	110365797	110366023
chr5	110400799	110400998
chr5	110403109	110403405
chr5	110529371	110529517
chr5	110530386	110531316
chr5	110533169	110533517
chr5	110533942	110534091
chr5	110535680	110537390
chr5	110561717	110562001
chr5	110564682	110565242
chr5	110605423	110606305
chr5	110623958	110624301
chr5	110625775	110625852
chr5	110628354	110628712
chr5	110659874	110660515
chr5	110660764	110660978
chr5	110698519	110698991
chr5	110714240	110714517
chr5	110714759	110715631
chr5	110771511	110772259
chr5	110791955	110792817
chr5	110807075	110807394
chr5	110815499	110816326
chr5	110860767	110860900
chr5	110876717	110878028
chr5	110909701	110910977
chr5	110973202	110973903
chr5	111049956	111050160
chr5	111056899	111057027
chr5	111057296	111057510
chr5	111081868	111083089
chr5	111198943	111200157
chr5	111208823	111208912
chr5	111209087	111209686
chr5	111238635	111239290
chr5	111268466	111269354
chr5	111308593	111309292
chr5	111408064	111408851
chr5	111409056	111409427
chr5	111484351	111484526
chr5	111487518	111487656
chr5	111517145	111517229
chr5	111518950	111519214
chr5	111523066	111523274
chr5	111531212	111531407
chr5	111560649	111560962
chr5	111570227	111570361
chr5	111579618	111579803
chr5	111592735	111592999
chr5	111604627	111604879
chr5	111606164	111606876
chr5	111607439	111607660
chr5	111611984	111612217
chr5	111648768	111648899
chr5	111652230	111653928
chr5	111654613	111654993
chr5	111662530	111662734
chr5	111705217	111705343
chr5	111706145	111706395
chr5	111707585	111707746
chr5	111714160	111714337
chr5	111715107	111715518
chr5	111759462	111760335
chr5	111805450	111805657
chr5	111815526	111815651
chr5	111845560	111850568
chr5	111861120	111861393
chr5	111863185	111863433
chr5	111938303	111938424
chr5	111991921	111992025
chr5	112010547	112010848
chr5	112068557	112068720
chr5	112094451	112094699
chr5	112121338	112121522
chr5	112130883	112131122
chr5	112154360	112154446
chr5	112181316	112181415
chr5	112181841	112182191
chr5	112190723	112190864
chr5	112234914	112235030
chr5	112271661	112271737
chr5	112323280	112323393
chr5	112350076	112350193
chr5	112370841	112371242
chr5	112372371	112372552
chr5	112373426	112373597
chr5	112386816	112387101
chr5	112407403	112407795
chr5	112431105	112431465
chr5	112527776	112528321
chr5	112582825	112583137
chr5	112635279	112635429
chr5	112646095	112646306
chr5	112656477	112657242
chr5	112657568	112658205
chr5	112698394	112698663
chr5	112700084	112700216
chr5	112705045	112705949
chr5	112736718	112737323
chr5	112755067	112755872
chr5	112757012	112757148
chr5	112762120	112762444
chr5	112766133	112766317
chr5	112771904	112772330
chr5	112820259	112820354
chr5	112820463	112820905
chr5	112823390	112824400
chr5	112825037	112825457
chr5	112857913	112858446
chr5	112879631	112879698
chr5	112888220	112888379
chr5	112889489	112889618
chr5	112889867	112890002
chr5	112904118	112904376
chr5	112911098	112911372
chr5	112956131	112956205
chr5	112982007	112982102
chr5	112989341	112989742
chr5	112991823	112991915
chr5	112994143	112994286
chr5	113005602	113006501
chr5	113022703	113022828
chr5	113034760	113035083
chr5	113046759	113046845
chr5	113054544	113055102
chr5	113056625	113056774
chr5	113057192	113057322
chr5	113067982	113068125
chr5	113069868	113070594
chr5	113084879	113085070
chr5	113097281	113097504
chr5	113121239	113121876
chr5	113122484	113122592
chr5	113177216	113177344
chr5	113277129	113277408
chr5	113291165	113291478
chr5	113331946	113332158
chr5	113334928	113335328
chr5	113386143	113386354
chr5	113398243	113398447
chr5	113402088	113402212
chr5	113405680	113405970
chr5	113428976	113429052
chr5	113443493	113443668
chr5	113444418	113444638
chr5	113483202	113483519
chr5	113507416	113507469
chr5	113508886	113509266
chr5	113519249	113519662
chr5	113526719	113526826
chr5	113566819	113567203
chr5	113567390	113567865
chr5	113594922	113595011
chr5	113603840	113604207
chr5	113608945	113609089
chr5	113609988	113610306
chr5	113611152	113611287
chr5	113611872	113612170
chr5	113620214	113620381
chr5	113622826	113623018
chr5	113649600	113650457
chr5	113654812	113655025
chr5	113692469	113692632
chr5	113708192	113708306
chr5	113708484	113708634
chr5	113715760	113715947
chr5	113716161	113716645
chr5	113727376	113727516
chr5	113729723	113730101
chr5	113730884	113731068
chr5	113735858	113735968
chr5	113739448	113740014
chr5	113743199	113743599
chr5	113753087	113753408
chr5	113761459	113761680
chr5	113763762	113763858
chr5	113764225	113765005
chr5	113766010	113766070
chr5	113774608	113774769
chr5	113775106	113775272
chr5	113776310	113776650
chr5	113776954	113777535
chr5	113783408	113783582
chr5	113795110	113795326
chr5	113802297	113802654
chr5	113847701	113847933
chr5	113890671	113890802
chr5	113891188	113891392
chr5	113919587	113920114
chr5	114000845	114001081
chr5	114015885	114015969
chr5	114020703	114020897
chr5	114037754	114038033
chr5	114063798	114064050
chr5	114064224	114064863
chr5	114081121	114081343
chr5	114100063	114100504
chr5	114110760	114110887
chr5	114139398	114139600
chr5	114140083	114140274
chr5	114174678	114174899
chr5	114185312	114186210
chr5	114188312	114189086
chr5	114192920	114193094
chr5	114195787	114196184
chr5	114205205	114205473
chr5	114207823	114208192
chr5	114217194	114217263
chr5	114220752	114222401
chr5	114222667	114223547
chr5	114245454	114245861
chr5	114247680	114247890
chr5	114248039	114248241
chr5	114264246	114264418
chr5	114269134	114269228
chr5	114294067	114294407
chr5	114304668	114304758
chr5	114320406	114320599
chr5	114331317	114331445
chr5	114332006	114332267
chr5	114341046	114341274
chr5	114357687	114359173
chr5	114391958	114392130
chr5	114392322	114392706
chr5	114393265	114393473
chr5	114400357	114400524
chr5	114414806	114415072
chr5	114424644	114424757
chr5	114439595	114439813
chr5	114443216	114444033
chr5	114444189	114444485
chr5	114470306	114470482
chr5	114515678	114516033
chr5	114534958	114535051
chr5	114535369	114535939
chr5	114541199	114541545
chr5	114549808	114549911
chr5	114550159	114551234
chr5	114575601	114575745
chr5	114577438	114578290
chr5	114580425	114581754
chr5	114624705	114625134
chr5	114625558	114626368
chr5	114640425	114640881
chr5	114645249	114645423
chr5	114650146	114650617
chr5	114660799	114661398
chr5	114679727	114679953
chr5	114680159	114680379
chr5	114680963	114681245
chr5	114683187	114683292
chr5	114696975	114697079
chr5	114723381	114724975
chr5	114726118	114726580
chr5	114727216	114727367
chr5	114739148	114739406
chr5	114749226	114749809
chr5	114750171	114750248
chr5	114755878	114756026
chr5	114759561	114759737
chr5	114764929	114765088
chr5	114773343	114773481
chr5	114788250	114788774
chr5	114799473	114799613
chr5	114807662	114808044
chr5	114812130	114812289
chr5	114812808	114813262
chr5	114816840	114817384
chr5	114817988	114818319
chr5	114822177	114822376
chr5	114823094	114823244
chr5	114825097	114825215
chr5	114830130	114831281
chr5	114838870	114839006
chr5	114840486	114840593
chr5	114843743	114844048
chr5	114848510	114848847
chr5	114852596	114852682
chr5	114855969	114856512
chr5	114859237	114859423
chr5	114861008	114861433
chr5	114862080	114862182
chr5	114862845	114862974
chr5	114863140	114863247
chr5	114878812	114878945
chr5	114893809	114894194
chr5	114894324	114894718
chr5	114896111	114896306
chr5	114907347	114907457
chr5	114912193	114912289
chr5	114925107	114925282
chr5	114935385	114936012
chr5	114940747	114940835
chr5	114984659	114984824
chr5	114987718	114987828
chr5	115017162	115018417
chr5	115021633	115021846
chr5	115027549	115027777
chr5	115028533	115028683
chr5	115060806	115061189
chr5	115061731	115062201
chr5	115067375	115067406
chr5	115069432	115069640
chr5	115072618	115072862
chr5	115086273	115086420
chr5	115097723	115097921
chr5	115108064	115108630
chr5	115117530	115117935
chr5	115130879	115130948
chr5	115140810	115141291
chr5	115147081	115147241
chr5	115149539	115149773
chr5	115157774	115158196
chr5	115158595	115158845
chr5	115159426	115159626
chr5	115164723	115164825
chr5	115168447	115168770
chr5	115182235	115182369
chr5	115183229	115183421
chr5	115183818	115184028
chr5	115185338	115185434
chr5	115199299	115199600
chr5	115222188	115222370
chr5	115222607	115223617
chr5	115223962	115225688
chr5	115236701	115236988
chr5	115237436	115237535
chr5	115242192	115242479
chr5	115246527	115246984
chr5	115250617	115250856
chr5	115253483	115253668
chr5	115263714	115264160
chr5	115271329	115272034
chr5	115273274	115273698
chr5	115276427	115276873
chr5	115278975	115279251
chr5	115301495	115302008
chr5	115308512	115308972
chr5	115309418	115309665
chr5	115315553	115315856
chr5	115325140	115325304
chr5	115329662	115329936
chr5	115330710	115330961
chr5	115332047	115332286
chr5	115333140	115333518
chr5	115340476	115341392
chr5	115354997	115355675
chr5	115370228	115370485
chr5	115372535	115372673
chr5	115373385	115373602
chr5	115379986	115380265
chr5	115386950	115387246
chr5	115392111	115392737
chr5	115395744	115395954
chr5	115402408	115402527
chr5	115405812	115405966
chr5	115429273	115429430
chr5	115429720	115429848
chr5	115430061	115430233
chr5	115446567	115446730
chr5	115454695	115455049
chr5	115460735	115462499
chr5	115503824	115504017
chr5	115523203	115523388
chr5	115547846	115548042
chr5	115553279	115553562
chr5	115569017	115569408
chr5	115575324	115575480
chr5	115577023	115577585
chr5	115577838	115577967
chr5	115578345	115578506
chr5	115584316	115585022
chr5	115601594	115601675
chr5	115607204	115607467
chr5	115607759	115609299
chr5	115622497	115623137
chr5	115630771	115631184
chr5	115634797	115635005
chr5	115637024	115637235
chr5	115642522	115642728
chr5	115643365	115644529
chr5	115653714	115654253
chr5	115654797	115654956
chr5	115658096	115658225
chr5	115665017	115665222
chr5	115665699	115666161
chr5	115681759	115681958
chr5	115685174	115686354
chr5	115687640	115688889
chr5	115690094	115690237
chr5	115722159	115722530
chr5	115722641	115723077
chr5	115726045	115726224
chr5	115729684	115730267
chr5	115750183	115751037
chr5	115751153	115751751
chr5	115769665	115769823
chr5	115776866	115778455
chr5	115780588	115780781
chr5	115782287	115782689
chr5	115790693	115791512
chr5	115798211	115799477
chr5	115805942	115806109
chr5	115812772	115812876
chr5	115824102	115824256
chr5	115848498	115848786
chr5	115879311	115879949
chr5	115880064	115880920
chr5	115886556	115886878
chr5	115894879	115894981
chr5	115897030	115897336
chr5	115908992	115909049
chr5	115910164	115910288
chr5	115920756	115921031
chr5	115924432	115924897
chr5	115925072	115925152
chr5	115925320	115925644
chr5	115929734	115929889
chr5	115930107	115930483
chr5	115932840	115933409
chr5	115934231	115934944
chr5	115936232	115936402
chr5	115939188	115939577
chr5	115939875	115940313
chr5	115941959	115942285
chr5	115956583	115957019
chr5	115963364	115963680
chr5	115963836	115964163
chr5	115965794	115965916
chr5	115966152	115966240
chr5	115974860	115975033
chr5	115983485	115983595
chr5	115994907	115994999
chr5	115995800	115996146
chr5	116000199	116000353
chr5	116002970	116003069
chr5	116003426	116004193
chr5	116008927	116009057
chr5	116009273	116010088
chr5	116010825	116011088
chr5	116014985	116015781
chr5	116021502	116021613
chr5	116031077	116031242
chr5	116032357	116032496
chr5	116036214	116036342
chr5	116045367	116045457
chr5	116046735	116046989
chr5	116052430	116052719
chr5	116059603	116059808
chr5	116061096	116061179
chr5	116062623	116062733
chr5	116064277	116064543
chr5	116066485	116066592
chr5	116070020	116070117
chr5	116081482	116082786
chr5	116102737	116103267
chr5	116112688	116112871
chr5	116136153	116136282
chr5	116172573	116172895
chr5	116175505	116175803
chr5	116176138	116176319
chr5	116179859	116180034
chr5	116180961	116183023
chr5	116252128	116252210
chr5	116273610	116273816
chr5	116280182	116280477
chr5	116294530	116295308
chr5	116296404	116296526
chr5	116300943	116301234
chr5	116305263	116305554
chr5	116306760	116307147
chr5	116313038	116313280
chr5	116314411	116314736
chr5	116315185	116315288
chr5	116316675	116316815
chr5	116318834	116319323
chr5	116319586	116319796
chr5	116323495	116323776
chr5	116328836	116329007
chr5	116334931	116335196
chr5	116335461	116335759
chr5	116336089	116336400
chr5	116336758	116336859
chr5	116339718	116340185
chr5	116352400	116352647
chr5	116352817	116353331
chr5	116353560	116353734
chr5	116357156	116357306
chr5	116357474	116357789
chr5	116358719	116358796
chr5	116360858	116361004
chr5	116361295	116361436
chr5	116364130	116364207
chr5	116368783	116368900
chr5	116375605	116376454
chr5	116376701	116376864
chr5	116377375	116378105
chr5	116382708	116383363
chr5	116383487	116383662
chr5	116386764	116387100
chr5	116388555	116388957
chr5	116389120	116389284
chr5	116389796	116389930
chr5	116390406	116391164
chr5	116402565	116402659
chr5	116404792	116405383
chr5	116411073	116411224
chr5	116417838	116418062
chr5	116423352	116423524
chr5	116429720	116429931
chr5	116431791	116432244
chr5	116434809	116435146
chr5	116438308	116438664
chr5	116445366	116445442
chr5	116454009	116454237
chr5	116471396	116471621
chr5	116473763	116474978
chr5	116480657	116480968
chr5	116481344	116481608
chr5	116489969	116490466
chr5	116532985	116533189
chr5	116536305	116536473
chr5	116563715	116564160
chr5	116594013	116594897
chr5	116606532	116606609
chr5	116617131	116617214
chr5	116629679	116629846
chr5	116644299	116644590
chr5	116647820	116648089
chr5	116648353	116648463
chr5	116681504	116681639
chr5	116681815	116682000
chr5	116685347	116685513
chr5	116686057	116686137
chr5	116728631	116728842
chr5	116738314	116738407
chr5	116738962	116739493
chr5	116759066	116759183
chr5	116768917	116769073
chr5	116776688	116776963
chr5	116800981	116801087
chr5	116831237	116831386
chr5	116835832	116836122
chr5	116872925	116873107
chr5	116880013	116880289
chr5	116894581	116894760
chr5	116896592	116896876
chr5	116903603	116903768
chr5	116904608	116904962
chr5	116937484	116937584
chr5	116951627	116951751
chr5	116960880	116961035
chr5	117021601	117021737
chr5	117041071	117042194
chr5	117042403	117042562
chr5	117043932	117044041
chr5	117061258	117061534
chr5	117081571	117081702
chr5	117081974	117082111
chr5	117119409	117119607
chr5	117126035	117126363
chr5	117139351	117139617
chr5	117208821	117209122
chr5	117318595	117318761
chr5	117370182	117370486
chr5	117405599	117405766
chr5	117406862	117407070
chr5	117410617	117410746
chr5	117450854	117450974
chr5	117456995	117457078
chr5	117493648	117494174
chr5	117515268	117515370
chr5	117515615	117515684
chr5	117518323	117518422
chr5	117536904	117537116
chr5	117537444	117537907
chr5	117541773	117542239
chr5	117542749	117543090
chr5	117555109	117555349
chr5	117564960	117566383
chr5	117569797	117570807
chr5	117580563	117581136
chr5	117581454	117581740
chr5	117583777	117584031
chr5	117584380	117584535
chr5	117657521	117657643
chr5	117657935	117658043
chr5	117665358	117665435
chr5	117667587	117667712
chr5	117690264	117690374
chr5	117690539	117691212
chr5	117692029	117692120
chr5	117700816	117701053
chr5	117705996	117706357
chr5	117708605	117708680
chr5	117713769	117713885
chr5	117721364	117721501
chr5	117736935	117737986
chr5	117746005	117746089
chr5	117747810	117748074
chr5	117751926	117752134
chr5	117763598	117763770
chr5	117768647	117770134
chr5	117774920	117775078
chr5	117784883	117785205
chr5	117798365	117799424
chr5	117806896	117808024
chr5	117828013	117828096
chr5	117838630	117839256
chr5	117850553	117850643
chr5	117863631	117864278
chr5	117889754	117890040
chr5	117891263	117891520
chr5	117910476	117910610
chr5	117932592	117932705
chr5	117933842	117934489
chr5	117943475	117943994
chr5	117944895	117945121
chr5	117947087	117947387
chr5	117956599	117956757
chr5	117983996	117984430
chr5	117996846	117997052
chr5	118005236	118005501
chr5	118043440	118043591
chr5	118066766	118066943
chr5	118112403	118112879
chr5	118158066	118158240
chr5	118162112	118162418
chr5	118291843	118292637
chr5	118292830	118292960
chr5	118316224	118316380
chr5	118317106	118317425
chr5	118388006	118388772
chr5	118426339	118428094
chr5	118428520	118428662
chr5	118476272	118476373
chr5	118477055	118479104
chr5	118506469	118506643
chr5	118511382	118511583
chr5	118604763	118605535
chr5	118619269	118620207
chr5	118621298	118621999
chr5	118622227	118622513
chr5	118664597	118664722
chr5	118686290	118686563
chr5	118687282	118687448
chr5	118694718	118695435
chr5	118710727	118710780
chr5	118719036	118719220
chr5	118768574	118768747
chr5	118777968	118778284
chr5	118781345	118781486
chr5	118782107	118782274
chr5	118790328	118790444
chr5	118794521	118794721
chr5	118823405	118823738
chr5	118829318	118829658
chr5	118830710	118831211
chr5	118846354	118846530
chr5	118859682	118860032
chr5	118872671	118872814
chr5	118939235	118939310
chr5	118953136	118953308
chr5	118963717	118964305
chr5	118964469	118964545
chr5	119009700	119011223
chr5	119011373	119011934
chr5	119116617	119116723
chr5	119130943	119131088
chr5	119177501	119177662
chr5	119184173	119184232
chr5	119192378	119192603
chr5	119231650	119231745
chr5	119248311	119248507
chr5	119291791	119292002
chr5	119297795	119297904
chr5	119327140	119327533
chr5	119337461	119337568
chr5	119380129	119380334
chr5	119410611	119410775
chr5	119425424	119425598
chr5	119455999	119456415
chr5	119459911	119460260
chr5	119487786	119487883
chr5	119505552	119505640
chr5	119530173	119530397
chr5	119533043	119533277
chr5	119575549	119575690
chr5	119587481	119587855
chr5	119588420	119588534
chr5	119599160	119600026
chr5	119617929	119618108
chr5	119623665	119623820
chr5	119679647	119679940
chr5	119707823	119708093
chr5	119715327	119715504
chr5	119721150	119721741
chr5	119729203	119729350
chr5	119820732	119821242
chr5	119835336	119835490
chr5	119852769	119852959
chr5	119860756	119861072
chr5	119890336	119890589
chr5	119894496	119894734
chr5	119930351	119930597
chr5	119957285	119957426
chr5	119957853	119957918
chr5	119965387	119965430
chr5	119992599	119993067
chr5	119997136	119997340
chr5	120013903	120014110
chr5	120052230	120052363
chr5	120076852	120077403
chr5	120106986	120107116
chr5	120112858	120113072
chr5	120113236	120113468
chr5	120118244	120118493
chr5	120118711	120119306
chr5	120119661	120121885
chr5	120122000	120122197
chr5	120122553	120122764
chr5	120123299	120123528
chr5	120124049	120124288
chr5	120125280	120125691
chr5	120130459	120131006
chr5	120132735	120133047
chr5	120135984	120136664
chr5	120137045	120137851
chr5	120138032	120138154
chr5	120152303	120152378
chr5	120156564	120156817
chr5	120160188	120160346
chr5	120163033	120163197
chr5	120198233	120198374
chr5	120198595	120198681
chr5	120198821	120199415
chr5	120246554	120246890
chr5	120247598	120247966
chr5	120253199	120254278
chr5	120254455	120255084
chr5	120257655	120257882
chr5	120274725	120274806
chr5	120281046	120282129
chr5	120282560	120282674
chr5	120285322	120285572
chr5	120286719	120287503
chr5	120289205	120290332
chr5	120291765	120291946
chr5	120295075	120295198
chr5	120316772	120317356
chr5	120333088	120333465
chr5	120333680	120334326
chr5	120348591	120348821
chr5	120349912	120350146
chr5	120353319	120353472
chr5	120353683	120354542
chr5	120355151	120355570
chr5	120359719	120359873
chr5	120423195	120423528
chr5	120481204	120481228
chr5	120516960	120517067
chr5	120534712	120534873
chr5	120538497	120538813
chr5	120566346	120566822
chr5	120568784	120568865
chr5	120595757	120596053
chr5	120604445	120604638
chr5	120619983	120620134
chr5	120661175	120661286
chr5	120667784	120667881
chr5	120668088	120668397
chr5	120677388	120677480
chr5	120679226	120679358
chr5	120702207	120702549
chr5	120719611	120719992
chr5	120731300	120732045
chr5	120752367	120752692
chr5	120753859	120754310
chr5	120772308	120772417
chr5	120775511	120775665
chr5	120859441	120860303
chr5	120874189	120874546
chr5	120874909	120875260
chr5	120875589	120875865
chr5	120877188	120877727
chr5	120877937	120878179
chr5	120878342	120878494
chr5	120880887	120882453
chr5	120884544	120884768
chr5	120885193	120885787
chr5	120885922	120886685
chr5	120886916	120887059
chr5	120887627	120887785
chr5	120888096	120888637
chr5	120889437	120890544
chr5	120890871	120890964
chr5	120897545	120897667
chr5	120904594	120904975
chr5	120953297	120953684
chr5	120961153	120961533
chr5	120988281	120988679
chr5	120989047	120989162
chr5	120991964	120992159
chr5	120992406	120992511
chr5	121005951	121006120
chr5	121006494	121006619
chr5	121017401	121017528
chr5	121029348	121029581
chr5	121029794	121030014
chr5	121030261	121030501
chr5	121035228	121035339
chr5	121038302	121039162
chr5	121056715	121056824
chr5	121062267	121063871
chr5	121076479	121076951
chr5	121077100	121077249
chr5	121079813	121080071
chr5	121081297	121081579
chr5	121098735	121099621
chr5	121103285	121103401
chr5	121112159	121112273
chr5	121130433	121130796
chr5	121130975	121131452
chr5	121142296	121142418
chr5	121144473	121145176
chr5	121160259	121160561
chr5	121160692	121161772
chr5	121164419	121164613
chr5	121208774	121208986
chr5	121233139	121233362
chr5	121262474	121262610
chr5	121267712	121267792
chr5	121275776	121275982
chr5	121277930	121278012
chr5	121278257	121278400
chr5	121278551	121279067
chr5	121279792	121280096
chr5	121459287	121459615
chr5	121466651	121466741
chr5	121485669	121485809
chr5	121524832	121524978
chr5	121614563	121614769
chr5	121640248	121640402
chr5	121640575	121641880
chr5	121654551	121655097
chr5	121666080	121666330
chr5	121670200	121671750
chr5	121780292	121780422
chr5	121798657	121798962
chr5	121834963	121836284
chr5	121836436	121836597
chr5	121847473	121848837
chr5	121901715	121901860
chr5	121902028	121902914
chr5	121951969	121952106
chr5	121969843	121970258
chr5	121995123	121996297
chr5	122014667	122014768
chr5	122043172	122043917
chr5	122068604	122069166
chr5	122101951	122102053
chr5	122110208	122111309
chr5	122161126	122163314
chr5	122263524	122263614
chr5	122278463	122279181
chr5	122286353	122288268
chr5	122288551	122289105
chr5	122292746	122293088
chr5	122298089	122298571
chr5	122298762	122299474
chr5	122302627	122303145
chr5	122314764	122314902
chr5	122319162	122319632
chr5	122323715	122323847
chr5	122328964	122329029
chr5	122345595	122345755
chr5	122348423	122348540
chr5	122354675	122354870
chr5	122355846	122356013
chr5	122364052	122364337
chr5	122375396	122375545
chr5	122375664	122376081
chr5	122390671	122390819
chr5	122394908	122395558
chr5	122398481	122399070
chr5	122401138	122401254
chr5	122415498	122415558
chr5	122415821	122416000
chr5	122417012	122417152
chr5	122418722	122418874
chr5	122419271	122419432
chr5	122432044	122432174
chr5	122440718	122441019
chr5	122456066	122456922
chr5	122465344	122465672
chr5	122467245	122467410
chr5	122492861	122493056
chr5	122498413	122498928
chr5	122499114	122500904
chr5	122501504	122501737
chr5	122503101	122503268
chr5	122503664	122503765
chr5	122505113	122505345
chr5	122509271	122509408
chr5	122509571	122509740
chr5	122509867	122510057
chr5	122512948	122513269
chr5	122513500	122513729
chr5	122514391	122514504
chr5	122517557	122517740
chr5	122518608	122518736
chr5	122523139	122523696
chr5	122560711	122560974
chr5	122566944	122567214
chr5	122581793	122582090
chr5	122582360	122582546
chr5	122607957	122609097
chr5	122643450	122644752
chr5	122644868	122645097
chr5	122645272	122645429
chr5	122647151	122647813
chr5	122648846	122649331
chr5	122650005	122650114
chr5	122707197	122707368
chr5	122713884	122714601
chr5	122725390	122725527
chr5	122730886	122731001
chr5	122734297	122735390
chr5	122775130	122775265
chr5	122803905	122805038
chr5	122821763	122822708
chr5	122831953	122832157
chr5	122832395	122832505
chr5	122841517	122842215
chr5	122842429	122842519
chr5	122846683	122846773
chr5	122854106	122854260
chr5	122854422	122854914
chr5	122871977	122873002
chr5	122873254	122873508
chr5	122889479	122889569
chr5	122951170	122952954
chr5	122963425	122963712
chr5	123038767	123038918
chr5	123064110	123064767
chr5	123074402	123074456
chr5	123074634	123074801
chr5	123087161	123087280
chr5	123092102	123092222
chr5	123094106	123094232
chr5	123116275	123116654
chr5	123130946	123131529
chr5	123157395	123158141
chr5	123175040	123175746
chr5	123177811	123177925
chr5	123183995	123184265
chr5	123196264	123196398
chr5	123202400	123202528
chr5	123213421	123214037
chr5	123224793	123225019
chr5	123225583	123225761
chr5	123228859	123230266
chr5	123230883	123230988
chr5	123268703	123268817
chr5	123270965	123271636
chr5	123283215	123283527
chr5	123299667	123300860
